0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1262	0.1097	0.1287	0.0523	0.1392	0.0557	0.1238	0.1078		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1262	0.1067	0.1097	0.0929	0.1287	0.1089	0.0523	0.0442	0.1392	0.1178	0.0557	0.0471	0.1238	0.1048	0.1078	0.0912	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1359	0.1182	0.1386	0.0563	0.1499	0.0600	0.1333	0.1161		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1359	0.1165	0.1182	0.1013	0.1386	0.1188	0.0563	0.0483	0.1499	0.1285	0.0600	0.0514	0.1333	0.1143	0.1161	0.0995	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1456	0.1266	0.1485	0.0603	0.1606	0.0643	0.1429	0.1244		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1456	0.1262	0.1266	0.1097	0.1485	0.1287	0.0603	0.0523	0.1606	0.1392	0.0643	0.0557	0.1429	0.1238	0.1244	0.1078	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1553	0.1351	0.1584	0.0643	0.1713	0.0686	0.1524	0.1327		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1553	0.1359	0.1351	0.1182	0.1584	0.1386	0.0643	0.0563	0.1713	0.1499	0.0686	0.0600	0.1524	0.1333	0.1327	0.1161	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1650	0.1435	0.1683	0.0684	0.1821	0.0729	0.1619	0.1410		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1650	0.1456	0.1435	0.1266	0.1683	0.1485	0.0684	0.0603	0.1821	0.1606	0.0729	0.0643	0.1619	0.1429	0.1410	0.1244	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1747	0.1520	0.1782	0.0724	0.1928	0.0771	0.1714	0.1493		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.1747	0.1553	0.1520	0.1351	0.1782	0.1584	0.0724	0.0643	0.1928	0.1713	0.0771	0.0686	0.1714	0.1524	0.1493	0.1327	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1844	0.1604	0.1881	0.0764	0.2035	0.0814	0.1810	0.1576		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.1844	0.1650	0.1604	0.1435	0.1881	0.1683	0.0764	0.0684	0.2035	0.1821	0.0814	0.0729	0.1810	0.1619	0.1576	0.1410	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.1941	0.1688	0.1980	0.0804	0.2142	0.0857	0.1905	0.1658		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.1941	0.1747	0.1688	0.1520	0.1980	0.1782	0.0804	0.0724	0.2142	0.1928	0.0857	0.0771	0.1905	0.1714	0.1658	0.1493	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2038	0.1773	0.2079	0.0844	0.2249	0.0900	0.2000	0.1741		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2038	0.1844	0.1773	0.1604	0.2079	0.1881	0.0844	0.0764	0.2249	0.2035	0.0900	0.0814	0.2000	0.1810	0.1741	0.1576	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2135	0.1857	0.2178	0.0885	0.2356	0.0943	0.2095	0.1824		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2135	0.1941	0.1857	0.1688	0.2178	0.1980	0.0885	0.0804	0.2356	0.2142	0.0943	0.0857	0.2095	0.1905	0.1824	0.1658	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2232	0.1942	0.2277	0.0925	0.2463	0.0986	0.2191	0.1907		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.2232	0.2038	0.1942	0.1773	0.2277	0.2079	0.0925	0.0844	0.2463	0.2249	0.0986	0.0900	0.2191	0.2000	0.1907	0.1741	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2329	0.2026	0.2376	0.0965	0.2570	0.1029	0.2286	0.1990		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.2329	0.2135	0.2026	0.1857	0.2376	0.2178	0.0965	0.0885	0.2570	0.2356	0.1029	0.0943	0.2286	0.2095	0.1990	0.1824	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2426	0.2110	0.2475	0.1005	0.2677	0.1071	0.2381	0.2073		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2426	0.2232	0.2110	0.1942	0.2475	0.2277	0.1005	0.0925	0.2677	0.2463	0.1071	0.0986	0.2381	0.2191	0.2073	0.1907	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2523	0.2195	0.2574	0.1045	0.2784	0.1114	0.2476	0.2156		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2523	0.2329	0.2195	0.2026	0.2574	0.2376	0.1045	0.0965	0.2784	0.2570	0.1114	0.1029	0.2476	0.2286	0.2156	0.1990	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2620	0.2279	0.2673	0.1086	0.2891	0.1157	0.2572	0.2239		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2620	0.2426	0.2279	0.2110	0.2673	0.2475	0.1086	0.1005	0.2891	0.2677	0.1157	0.1071	0.2572	0.2381	0.2239	0.2073	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2717	0.2364	0.2772	0.1126	0.2998	0.1200	0.2667	0.2322		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.2717	0.2523	0.2364	0.2195	0.2772	0.2574	0.1126	0.1045	0.2998	0.2784	0.1200	0.1114	0.2667	0.2476	0.2322	0.2156	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2814	0.2448	0.2871	0.1166	0.3106	0.1243	0.2762	0.2405		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2814	0.2620	0.2448	0.2279	0.2871	0.2673	0.1166	0.1086	0.3106	0.2891	0.1243	0.1157	0.2762	0.2572	0.2405	0.2239	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.2911	0.2533	0.2970	0.1206	0.3213	0.1286	0.2857	0.2488		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.2911	0.2717	0.2533	0.2364	0.2970	0.2772	0.1206	0.1126	0.3213	0.2998	0.1286	0.1200	0.2857	0.2667	0.2488	0.2322	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3008	0.2617	0.3069	0.1247	0.3320	0.1328	0.2953	0.2571		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3008	0.2814	0.2617	0.2448	0.3069	0.2871	0.1247	0.1166	0.3320	0.3106	0.1328	0.1243	0.2953	0.2762	0.2571	0.2405	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3105	0.2701	0.3168	0.1287	0.3427	0.1371	0.3048	0.2654		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3105	0.2911	0.2701	0.2533	0.3168	0.2970	0.1287	0.1206	0.3427	0.3213	0.1371	0.1286	0.3048	0.2857	0.2654	0.2488	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3202	0.2786	0.3267	0.1327	0.3534	0.1414	0.3143	0.2736		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3202	0.3008	0.2786	0.2617	0.3267	0.3069	0.1327	0.1247	0.3534	0.3320	0.1414	0.1328	0.3143	0.2953	0.2736	0.2571	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3300	0.2870	0.3366	0.1367	0.3641	0.1457	0.3238	0.2819		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.3300	0.3105	0.2870	0.2701	0.3366	0.3168	0.1367	0.1287	0.3641	0.3427	0.1457	0.1371	0.3238	0.3048	0.2819	0.2654	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3397	0.2955	0.3465	0.1407	0.3748	0.1500	0.3334	0.2902		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3397	0.3202	0.2955	0.2786	0.3465	0.3267	0.1407	0.1327	0.3748	0.3534	0.1500	0.1414	0.3334	0.3143	0.2902	0.2736	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3494	0.3039	0.3564	0.1448	0.3855	0.1543	0.3429	0.2985		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3494	0.3300	0.3039	0.2870	0.3564	0.3366	0.1448	0.1367	0.3855	0.3641	0.1543	0.1457	0.3429	0.3238	0.2985	0.2819	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3591	0.3123	0.3663	0.1488	0.3962	0.1586	0.3524	0.3068		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.3591	0.3397	0.3123	0.2955	0.3663	0.3465	0.1488	0.1407	0.3962	0.3748	0.1586	0.1500	0.3524	0.3334	0.3068	0.2902	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3688	0.3208	0.3762	0.1528	0.4069	0.1628	0.3619	0.3151		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3688	0.3494	0.3208	0.3039	0.3762	0.3564	0.1528	0.1448	0.4069	0.3855	0.1628	0.1543	0.3619	0.3429	0.3151	0.2985	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3785	0.3292	0.3861	0.1568	0.4176	0.1671	0.3715	0.3234		0.0000	0.0000	-50.0000	0.0000	-0.0000	5.0000		0.3785	0.3591	0.3292	0.3123	0.3861	0.3663	0.1568	0.1488	0.4176	0.3962	0.1671	0.1586	0.3715	0.3524	0.3234	0.3068	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3882	0.3377	0.3960	0.1608	0.4284	0.1714	0.3810	0.3317		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3882	0.3688	0.3377	0.3208	0.3960	0.3762	0.1608	0.1528	0.4284	0.4069	0.1714	0.1628	0.3810	0.3619	0.3317	0.3151	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.3979	0.3461	0.4059	0.1649	0.4391	0.1757	0.3905	0.3400		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.3979	0.3785	0.3461	0.3292	0.4059	0.3861	0.1649	0.1568	0.4391	0.4176	0.1757	0.1671	0.3905	0.3715	0.3400	0.3234	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4076	0.3546	0.4158	0.1689	0.4498	0.1800	0.4000	0.3483		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.4076	0.3882	0.3546	0.3377	0.4158	0.3960	0.1689	0.1608	0.4498	0.4284	0.1800	0.1714	0.4000	0.3810	0.3483	0.3317	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4173	0.3630	0.4257	0.1729	0.4605	0.1843	0.4096	0.3566		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.4173	0.3979	0.3630	0.3461	0.4257	0.4059	0.1729	0.1649	0.4605	0.4391	0.1843	0.1757	0.4096	0.3905	0.3566	0.3400	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4270	0.3714	0.4356	0.1769	0.4712	0.1886	0.4191	0.3649		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4270	0.4076	0.3714	0.3546	0.4356	0.4158	0.1769	0.1689	0.4712	0.4498	0.1886	0.1800	0.4191	0.4000	0.3649	0.3483	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4367	0.3799	0.4455	0.1809	0.4819	0.1928	0.4286	0.3732		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4367	0.4173	0.3799	0.3630	0.4455	0.4257	0.1809	0.1729	0.4819	0.4605	0.1928	0.1843	0.4286	0.4096	0.3732	0.3566	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4464	0.3883	0.4554	0.1850	0.4926	0.1971	0.4381	0.3814		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4464	0.4270	0.3883	0.3714	0.4554	0.4356	0.1850	0.1769	0.4926	0.4712	0.1971	0.1886	0.4381	0.4191	0.3814	0.3649	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4561	0.3968	0.4653	0.1890	0.5033	0.2014	0.4477	0.3897		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4561	0.4367	0.3968	0.3799	0.4653	0.4455	0.1890	0.1809	0.5033	0.4819	0.2014	0.1928	0.4477	0.4286	0.3897	0.3732	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4658	0.4052	0.4752	0.1930	0.5140	0.2057	0.4572	0.3980		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4658	0.4464	0.4052	0.3883	0.4752	0.4554	0.1930	0.1850	0.5140	0.4926	0.2057	0.1971	0.4572	0.4381	0.3980	0.3814	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4755	0.4136	0.4851	0.1970	0.5247	0.2100	0.4667	0.4063		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4755	0.4561	0.4136	0.3968	0.4851	0.4653	0.1970	0.1890	0.5247	0.5033	0.2100	0.2014	0.4667	0.4477	0.4063	0.3897	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4852	0.4221	0.4950	0.2010	0.5354	0.2143	0.4762	0.4146		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4852	0.4658	0.4221	0.4052	0.4950	0.4752	0.2010	0.1930	0.5354	0.5140	0.2143	0.2057	0.4762	0.4572	0.4146	0.3980	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.4949	0.4305	0.5049	0.2051	0.5462	0.2186	0.4858	0.4229		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.4949	0.4755	0.4305	0.4136	0.5049	0.4851	0.2051	0.1970	0.5462	0.5247	0.2186	0.2100	0.4858	0.4667	0.4229	0.4063	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5046	0.4390	0.5148	0.2091	0.5569	0.2228	0.4953	0.4312		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5046	0.4852	0.4390	0.4221	0.5148	0.4950	0.2091	0.2010	0.5569	0.5354	0.2228	0.2143	0.4953	0.4762	0.4312	0.4146	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5143	0.4474	0.5247	0.2131	0.5676	0.2271	0.5048	0.4395		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5143	0.4949	0.4474	0.4305	0.5247	0.5049	0.2131	0.2051	0.5676	0.5462	0.2271	0.2186	0.5048	0.4858	0.4395	0.4229	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5240	0.4559	0.5346	0.2171	0.5783	0.2314	0.5143	0.4478		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.5240	0.5046	0.4559	0.4390	0.5346	0.5148	0.2171	0.2091	0.5783	0.5569	0.2314	0.2228	0.5143	0.4953	0.4478	0.4312	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5337	0.4643	0.5445	0.2212	0.5890	0.2357	0.5238	0.4561		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.5337	0.5143	0.4643	0.4474	0.5445	0.5247	0.2212	0.2131	0.5890	0.5676	0.2357	0.2271	0.5238	0.5048	0.4561	0.4395	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5435	0.4727	0.5544	0.2252	0.5997	0.2400	0.5334	0.4644		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.5435	0.5240	0.4727	0.4559	0.5544	0.5346	0.2252	0.2171	0.5997	0.5783	0.2400	0.2314	0.5334	0.5143	0.4644	0.4478	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5532	0.4812	0.5643	0.2292	0.6104	0.2443	0.5429	0.4727		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5532	0.5337	0.4812	0.4643	0.5643	0.5445	0.2292	0.2212	0.6104	0.5890	0.2443	0.2357	0.5429	0.5238	0.4727	0.4561	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5629	0.4896	0.5743	0.2332	0.6211	0.2486	0.5524	0.4810		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5629	0.5435	0.4896	0.4727	0.5743	0.5544	0.2332	0.2252	0.6211	0.5997	0.2486	0.2400	0.5524	0.5334	0.4810	0.4644	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5726	0.4981	0.5842	0.2372	0.6318	0.2528	0.5619	0.4893		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5726	0.5532	0.4981	0.4812	0.5842	0.5643	0.2372	0.2292	0.6318	0.6104	0.2528	0.2443	0.5619	0.5429	0.4893	0.4727	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5823	0.5065	0.5941	0.2413	0.6425	0.2571	0.5715	0.4975		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5823	0.5629	0.5065	0.4896	0.5941	0.5743	0.2413	0.2332	0.6425	0.6211	0.2571	0.2486	0.5715	0.5524	0.4975	0.4810	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.5920	0.5150	0.6040	0.2453	0.6532	0.2614	0.5810	0.5058		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.5920	0.5726	0.5150	0.4981	0.6040	0.5842	0.2453	0.2372	0.6532	0.6318	0.2614	0.2528	0.5810	0.5619	0.5058	0.4893	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6017	0.5234	0.6139	0.2493	0.6639	0.2657	0.5905	0.5141		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6017	0.5823	0.5234	0.5065	0.6139	0.5941	0.2493	0.2413	0.6639	0.6425	0.2657	0.2571	0.5905	0.5715	0.5141	0.4975	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6114	0.5318	0.6238	0.2533	0.6747	0.2700	0.6000	0.5224		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.6114	0.5920	0.5318	0.5150	0.6238	0.6040	0.2533	0.2453	0.6747	0.6532	0.2700	0.2614	0.6000	0.5810	0.5224	0.5058	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6211	0.5403	0.6337	0.2573	0.6854	0.2743	0.6096	0.5307		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6211	0.6017	0.5403	0.5234	0.6337	0.6139	0.2573	0.2493	0.6854	0.6639	0.2743	0.2657	0.6096	0.5905	0.5307	0.5141	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6308	0.5487	0.6436	0.2614	0.6961	0.2786	0.6191	0.5390		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6308	0.6114	0.5487	0.5318	0.6436	0.6238	0.2614	0.2533	0.6961	0.6747	0.2786	0.2700	0.6191	0.6000	0.5390	0.5224	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6405	0.5572	0.6535	0.2654	0.7068	0.2828	0.6286	0.5473		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.6405	0.6211	0.5572	0.5403	0.6535	0.6337	0.2654	0.2573	0.7068	0.6854	0.2828	0.2743	0.6286	0.6096	0.5473	0.5307	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6502	0.5656	0.6634	0.2694	0.7175	0.2871	0.6381	0.5556		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.6502	0.6308	0.5656	0.5487	0.6634	0.6436	0.2694	0.2614	0.7175	0.6961	0.2871	0.2786	0.6381	0.6191	0.5556	0.5390	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6599	0.5740	0.6733	0.2734	0.7282	0.2914	0.6477	0.5639		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6599	0.6405	0.5740	0.5572	0.6733	0.6535	0.2734	0.2654	0.7282	0.7068	0.2914	0.2828	0.6477	0.6286	0.5639	0.5473	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6696	0.5825	0.6832	0.2774	0.7389	0.2957	0.6572	0.5722		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6696	0.6502	0.5825	0.5656	0.6832	0.6634	0.2774	0.2694	0.7389	0.7175	0.2957	0.2871	0.6572	0.6381	0.5722	0.5556	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6793	0.5909	0.6931	0.2815	0.7496	0.3000	0.6667	0.5805		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6793	0.6599	0.5909	0.5740	0.6931	0.6733	0.2815	0.2734	0.7496	0.7282	0.3000	0.2914	0.6667	0.6477	0.5805	0.5639	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6890	0.5994	0.7030	0.2855	0.7603	0.3043	0.6762	0.5888		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6890	0.6696	0.5994	0.5825	0.7030	0.6832	0.2855	0.2774	0.7603	0.7389	0.3043	0.2957	0.6762	0.6572	0.5888	0.5722	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.6987	0.6078	0.7129	0.2895	0.7710	0.3086	0.6858	0.5971		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.6987	0.6793	0.6078	0.5909	0.7129	0.6931	0.2895	0.2815	0.7710	0.7496	0.3086	0.3000	0.6858	0.6667	0.5971	0.5805	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.7084	0.6163	0.7228	0.2935	0.7817	0.3128	0.6953	0.6053		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.7084	0.6890	0.6163	0.5994	0.7228	0.7030	0.2935	0.2855	0.7817	0.7603	0.3128	0.3043	0.6953	0.6762	0.6053	0.5888	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.7181	0.6247	0.7327	0.2976	0.7925	0.3171	0.7048	0.6136		0.0000	0.0000	-50.0000	-0.0000	0.0000	5.0000		0.7181	0.6987	0.6247	0.6078	0.7327	0.7129	0.2976	0.2895	0.7925	0.7710	0.3171	0.3086	0.7048	0.6858	0.6136	0.5971	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.7278	0.6331	0.7426	0.3016	0.8032	0.3214	0.7143	0.6219		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.7278	0.7084	0.6331	0.6163	0.7426	0.7228	0.3016	0.2935	0.8032	0.7817	0.3214	0.3128	0.7143	0.6953	0.6219	0.6053	0
0.0000	0.0000	50.0000	0.0000	0.0000	0.0000		0.7375	0.6416	0.7525	0.3056	0.8139	0.3257	0.7239	0.6302		0.0000	0.0000	-50.0000	0.0000	0.0000	5.0000		0.7375	0.7181	0.6416	0.6247	0.7525	0.7327	0.3056	0.2976	0.8139	0.7925	0.3257	0.3171	0.7239	0.7048	0.6302	0.6136	0
