-0.000455339,-0.000212169,-0.000199426
-0.000524129,-0.000263875,-0.000247163
-0.000604539,-0.000331306,-0.000309269
-0.000697698,-0.000420042,-0.000390815
-0.000803788,-0.000537787,-0.000498794
-0.000920797,-0.000695068,-0.000642764
-0.001042136,-0.00090594,-0.000835498
-0.001152284,-0.001188221,-0.001093237
-1.22E-03,-0.001562045,-0.001434475
-0.001182971,-0.002043866,-0.001874755
-0.000497862,-0.00017728,-0.000213784
-0.000579695,-0.000222428,-0.000267255
-0.00067792,-0.000282187,-0.000337847
-0.000795618,-0.000362237,-0.000432173
-0.00093574,-0.000470756,-0.000559742
-0.001100079,-0.000619547,-0.00073427
-0.001287,-0.000825553,-0.000975434
-0.001486586,-0.001112586,-0.001310911
-0.001670864,-0.001512416,-0.001777706
-1.78E-03,-0.002062325,-0.002419557
-0.00053297,-0.000133805,-0.000225539
-0.000626128,-0.000169052,-0.000283882
-0.000740127,-0.000216256,-0.000361806
-0.000880081,-0.000280386,-0.000467389
-0.001051977,-0.000368828,-0.000612624
-0.00126215,-0.000492673,-0.000815501
-0.001515592,-0.000668697,-0.001103198
-0.001811578,-0.000922202,-0.001516692
-0.002133233,-0.001290586,-0.002116566
-2.42E-03,-0.001825911,-0.002987344
-0.000558071,-8.33452E-05,-0.000233892
-0.000659627,-0.000105809,-0.000295796
-0.000785492,-0.000136138,-0.000379141
-0.000942482,-0.00017775,-0.000493171
-0.001139235,-0.000235828,-0.000651898
-0.001386241,-0.000318372,-0.000876905
-0.001695012,-0.000437902,-0.001201925
-0.002074847,-0.000614183,-0.001680165
-0.002523419,-0.000878348,-0.002395388
-0.003002232,-0.001278107,-0.003476032
-0.000571167,-2.83127E-05,-0.000238235
-0.000677201,-3.60325E-05,-0.000302021
-0.00080945,-4.64989E-05,-0.000388253
-0.000975706,-6.0931E-05,-0.000506824
-0.001186159,-8.11991E-05,-0.000672884
-0.001453808,-0.000110228,-0.000910085
-0.00179425,-0.000152674,-0.001256028
-0.002223431,-0.000216056,-0.001771366
-0.002749518,-0.000312594,-0.002554569
-0.00334913,-0.000461879,-0.003763535
-0.000571167,2.83127E-05,-0.000238235
-0.000677201,3.60325E-05,-0.000302021
-0.00080945,4.64989E-05,-0.000388253
-0.000975706,6.0931E-05,-0.000506824
-0.001186159,8.11991E-05,-0.000672884
-0.001453808,0.000110228,-0.000910085
-0.00179425,0.000152674,-0.001256028
-0.002223431,0.000216056,-0.001771366
-0.002749518,0.000312594,-0.002554569
-0.00334913,0.000461879,-0.003763535
-0.000558071,8.33452E-05,-0.000233892
-0.000659627,0.000105809,-0.000295796
-0.000785492,0.000136138,-0.000379141
-0.000942482,0.00017775,-0.000493171
-0.001139235,0.000235828,-0.000651898
-0.001386241,0.000318372,-0.000876905
-0.001695012,0.000437902,-0.001201925
-0.002074847,0.000614183,-0.001680165
-0.002523419,0.000878348,-0.002395388
-0.003002232,0.001278107,-0.003476032
-0.00053297,0.000133805,-0.000225539
-0.000626128,0.000169052,-0.000283882
-0.000740127,0.000216256,-0.000361806
-0.000880081,0.000280386,-0.000467389
-0.001051977,0.000368828,-0.000612624
-0.00126215,0.000492673,-0.000815501
-0.001515592,0.000668697,-0.001103198
-0.001811578,0.000922202,-0.001516692
-0.002133233,0.001290586,-0.002116566
-0.002424264,0.001825911,-0.002987344
-0.000497862,1.77E-04,-0.000213784
-0.000579695,0.000222428,-0.000267255
-0.00067792,0.000282187,-0.000337847
-0.000795618,0.000362237,-0.000432173
-0.00093574,0.000470756,-0.000559742
-0.001100079,0.000619547,-0.00073427
-0.001287,0.000825553,-0.000975434
-0.001486586,0.001112586,-0.001310911
-0.001670864,0.001512416,-0.001777706
-0.001775341,0.002062325,-0.002419557
-0.000455339,0.000212169,-0.000199426
-0.000524129,2.64E-04,-0.000247163
-0.000604539,3.31E-04,-0.000309269
-0.000697698,0.000420042,-0.000390815
-0.000803788,0.000537787,-0.000498794
-0.000920797,0.000695068,-0.000642764
-0.001042136,0.00090594,-0.000835498
-0.001152284,0.001188221,-0.001093237
-0.001219269,0.001562045,-0.001434475
-0.001182971,0.002043866,-0.001874755
-0.000493969,-0.000226271,-1.62E-04
-0.000574419,-0.000283585,-2.02E-04
-0.000670699,-0.000359304,-2.55E-04
-0.000785641,-0.000460502,-3.25E-04
-0.000921825,-0.000597311,-4.20E-04
-0.001080521,-0.000784255,-5.49E-04
-0.00125938,-0.001042001,-7.26E-04
-0.001447627,-0.00139925,-9.72E-04
-1.62E-03,-0.001893619,-1.31E-03
-1.70E-03,-0.002567888,-1.77E-03
-0.000540879,-0.000189402,-1.74E-04
-0.000636467,-0.000239585,-2.19E-04
