-0.000483796,-0.000233328,-0.000220202
-0.000557307,-0.000291352,-0.000274021
-0.000642893,-0.000367307,-0.000344309
-0.000741323,-0.000467604,-0.000436921
-0.000851938,-0.000601051,-0.000559902
-0.000970985,-0.000779573,-0.000724146
-0.001088475,-0.001018764,-0.000943922
-0.001182602,-0.001337557,-0.001236636
-1.21E-03,-0.001755196,-0.001620211
-0.001095007,-0.002281559,-0.0021046
-0.000531558,-0.000195684,-0.000236922
-0.000619992,-0.000246668,-0.00029758
-0.000726033,-0.000314487,-0.000378064
-0.000852713,-0.000405783,-0.000486146
-0.001002547,-0.000530122,-0.000633013
-0.001176045,-0.000701281,-0.000834762
-0.001368489,-0.000938857,-0.001114295
-0.001563256,-0.001269832,-0.00150318
-0.001718754,-0.001728531,-0.002041732
-1.74E-03,-0.002350426,-0.002772152
-0.000571192,-0.00014813,-0.000250673
-0.000672693,-0.00018813,-0.000317184
-0.000797029,-0.00024202,-0.000406549
-0.000949644,-0.000315686,-0.000528392
-0.001136656,-0.000417914,-0.000697056
-0.001363906,-0.000561933,-0.000934111
-0.001634298,-0.000767718,-0.001272102
-0.001941245,-0.001065141,-0.001759696
-0.002253613,-0.001497326,-0.00246722
-2.48E-03,-0.00212083,-0.003487278
-0.000599637,-9.25E-05,-0.000260479
-0.000710886,-1.18E-04,-0.000331288
-0.000849086,-0.000152804,-0.00042726
-0.001021735,-0.000200842,-0.000559506
-0.00123816,-0.00026839,-0.000744969
-0.001509225,-0.000365123,-0.001009895
-0.001845651,-0.000506232,-0.001395439
-0.002252592,-0.000715662,-0.001966422
-0.002714924,-0.001030702,-0.002823784
-0.003160595,-0.00150661,-0.004117315
-0.000614513,-3.14E-05,-0.000265587
-0.000730979,-4.02E-05,-0.000338676
-0.000876673,-5.23E-05,-0.000438181
-0.001060279,-6.90E-05,-0.000576044
-0.001293027,-9.26E-05,-0.00077069
-0.001588864,-1.27E-04,-0.001051084
-0.001963522,-0.000177142,-0.001463525
-0.002430203,-0.000252942,-0.00208284
-0.002986049,-0.00036908,-0.003029833
-0.003574903,-0.000548905,-0.004493889
-0.000614513,3.14E-05,-0.000265587
-0.000730979,4.02E-05,-0.000338676
-0.000876673,5.23E-05,-0.000438181
-0.001060279,6.90E-05,-0.000576044
-0.001293027,9.26E-05,-0.00077069
-0.001588864,1.27E-04,-0.001051084
-0.001963522,0.000177142,-0.001463525
-0.002430203,0.000252942,-0.00208284
-0.002986049,0.00036908,-0.003029833
-0.003574903,0.000548905,-0.004493889
-0.000599637,9.25E-05,-0.000260479
-0.000710886,1.18E-04,-0.000331288
-0.000849086,0.000152804,-0.00042726
-0.001021735,0.000200842,-0.000559506
-0.00123816,0.00026839,-0.000744969
-0.001509225,0.000365123,-0.001009895
-0.001845651,0.000506232,-0.001395439
-0.002252592,0.000715662,-0.001966422
-0.002714924,0.001030702,-0.002823784
-0.003160595,0.00150661,-0.004117315
-0.000571192,0.00014813,-0.000250673
