0.004973095,0.004973095,0.023342372
0.008730102,0.003682246,0.017980946
0.009572077,0.002325739,0.012416988
0.008723446,0.001288341,0.008027215
0.007273342,0.000615882,0.005006374
0.005811048,0.00022097,0.003065826
0.004560206,4.99736E-06,0.001858258
0.00356294,-0.000104835,0.001115551
0.002792157,-0.000154674,0.000659407
0.002203345,-0.000171788,0.000378426
0.003682246,0.008730102,0.017980946
0.006917919,0.006917919,0.014327287
0.007949357,0.004907652,0.010290824
0.007539913,0.003232937,0.006913278
0.006499614,0.002029277,0.004463361
0.005335159,0.001231118,0.002817108
0.004277968,0.000724363,0.001753414
0.003399917,0.000409936,0.001078405
0.002700544,0.000217295,0.000652793
0.002153903,0.000100327,0.000384628
0.002325739,0.009572077,0.012416988
0.004907652,0.007949357,0.010290824
0.006009598,0.006009598,0.007739765
0.006004572,0.004261044,0.00544308
0.005407543,0.002901675,0.003664229
0.004602345,0.001929349,0.002398976
0.003800978,0.001265239,0.001541161
0.003093946,0.000822373,0.000974413
0.002505464,0.000530202,0.00060478
0.002029798,0.000338077,0.00036512
0.001288341,0.008723446,0.008027215
0.003232937,0.007539913,0.006913278
0.004261044,0.006004572,0.00544308
0.004509239,0.004509239,0.004011289
0.004263029,0.003257234,0.002821394
0.003780176,0.002297693,0.001920811
0.003230759,0.001599578,0.001276614
0.002705471,0.001106363,0.00083113
0.002242759,0.000763119,0.000529133
0.001852374,0.000525707,0.000326785
0.000615882,0.007273342,0.005006374
0.002029277,0.006499614,0.004463361
0.002901675,0.005407543,0.003664229
0.003257234,0.004263029,0.002821394
0.003235881,0.003235881,0.002069959
0.002993946,0.002396083,0.001464431
0.00265324,0.001747945,0.00100675
0.002291049,0.001264996,0.000674761
0.001948888,0.000912382,0.000440263
0.00164494,0.000657641,0.000277503
0.00022097,0.005811048,0.003065826
0.001231118,0.005335159,0.002817108
0.001929349,0.004602345,0.002398976
0.002297693,0.003780176,0.001920811
0.002396083,0.002993946,0.001464431
0.002311679,0.002311679,0.001073647
0.002124294,0.001755401,0.000761873
0.00189261,0.001319703,0.000524693
0.001653755,0.000986964,0.000350055
0.001428234,0.000736659,0.000224389
4.99736E-06,0.004560206,0.001858258
0.000724363,0.004277968,0.001753414
0.001265239,0.003800978,0.001541161
0.001599578,0.003230759,0.001276614
0.001747945,0.00265324,0.00100675
0.001755401,0.002124294,0.000761873
0.001670763,0.001670763,0.000556131
0.001535036,0.001298713,0.000392235
0.001377778,0.001002361,0.000266545
0.001217953,0.000770775,0.000172812
-0.000104835,0.00356294,0.001115551
0.000409936,0.003399917,0.001078405
0.000822373,0.003093946,0.000974413
0.001106363,0.002705471,0.00083113
0.001264996,0.002291049,0.000674761
0.001319703,0.00189261,0.000524693
0.001298713,0.001535036,0.000392235
0.001228981,0.001228981,0.000281978
0.001132264,0.000975479,0.00019405
0.001024227,0.000770178,0.000126173
-0.000154674,0.002792157,0.000659407
0.000217295,0.002700544,0.000652793
0.000530202,0.002505464,0.00060478
0.000763119,0.002242759,0.000529133
0.000912382,0.001948888,0.000440263
0.000986964,0.001653755,0.000350055
0.001002361,0.001377778,0.000266545
0.000975479,0.001132264,0.00019405
0.000921463,0.000921463,0.000134042
0.000852334,0.00074498,8.61625E-05
-0.000171788,0.002203345,0.000378426
0.000100327,0.002153903,0.000384628
0.000338077,0.002029798,0.00036512
0.000525707,0.001852374,0.000326785
0.000657641,0.00164494,0.000277503
0.000736659,0.001428234,0.000224389
0.000770775,0.001217953,0.000172812
0.000770178,0.001024227,0.000126173
